Driver Single Trip Earnings
16.235234819281132
12.887176644589466
23.855193217511232
38.61379585204447
27.610643755668356
23.681948853944352
6.291835017493444
31.882242105574623
12.44095138924765
18.813878016771675
28.235224946695066
25.305803531894604
22.691679350359593
8.053227386760508
7.645189176273999
11.979245634660263
16.156643700488996
26.588961571846355
35.31053386743539
13.314976642587805
20.832612938748152
18.892988485801645
7.651560087594716
22.748527510283765
18.61502118413786
23.455898436227997
37.097238941391026
5.389474426209787
40.708494480827525
9.055399706204161
14.481723561125767
25.59214121078313
16.11303036473467
21.124190426674716
30.150959016458227
46.48349798916914
8.730979873501646
25.44520065545192
30.067271801240445
8.94146112741334
28.325426811417042
35.250016309881
26.993893553366423
18.471514556339407
17.589213311560847
40.11960506058207
34.93180945257525
16.139782325701756
17.429985484854488
29.27649272773424
27.57735423417341
37.986880597083015
50.90508325697425
24.293484901904062
25.317733242728647
13.873817686454098
13.217778373683222
28.244687344229263
33.434780007297455
16.532246148476226
18.534017586763877
46.10458195997744
42.938350673976906
27.884282399826095
25.317534606299937
14.064325018614788
37.59990773546761
21.772761132185135
17.37296311549109
24.86905765983611
34.886413711794255
30.52167542425238
22.247440155803094
36.523081589782095
37.4449393238612
34.74631250882733
17.804848542480528
32.42561730812004
15.872213782035617
31.19546103376503
24.70281785138599
29.37469861933727
12.806218687967618
36.5373096002535
20.71778786180677
35.54012544529376
40.21232738148981
18.24326941236014
21.683917871467074
13.97219526726073
23.970848153301866
14.16172098840696
35.783914393561766
9.669255506994663
31.8736076619501
34.195184317633284
20.110001896913435
21.2099658428848
32.20859196680163
8.032788372750085
36.68601864775954
18.51532347740856
16.65188709534945
33.65228866823726
18.39371827538393
23.922750441896408
36.54992287059425
27.907441580590156
24.237384182033967
9.965664827960913
30.606413496966397
27.237028465132326
21.96101554137335
27.752350195515262
35.11177648794703
35.379730019202256
27.378208345795255
39.54380241306914
16.850855098617245
10.910092466357927
18.036326087357118
12.923472221608304
34.15201190774944
15.008847455700913
28.29371764592436
22.48377356337146
36.429562258929316
45.88570753599992
24.960454508889892
15.630935227369468
34.57991137618741
10.091439294384205
17.202428983556345
17.62634650418279
43.30223404639191
39.86937700017638
14.759061595880043
20.798136755314363
38.944114859961125
31.64291942293464
28.061260008601568
27.77173680338784
33.28743280643957
17.363552052927652
29.70118249152415
25.846854693380042
30.16143922194145
31.01220617859207
13.689141689716944
19.82175836634368
25.184076375594277
19.41762044961142
23.896030645527794
12.35644224098168
32.78510288445921
33.26481201268381
34.303403067692756
34.51603158963266
32.12739619040795
28.75585106544972
27.744032129786667
40.69136704455093
5.693982329626504
39.44539374837977
9.772694822943803
33.28433860447596
33.96415623648791
33.28744218357778
27.645549476947927
26.120935625999675
28.94985665646437
27.413207597305487
32.74029191550122
19.850394402745746
8.657523934523631
26.733151571771568
12.56196257487635
14.38078373230605
22.290456249235756
32.19763564444723
11.049117898407205
29.287899018436445
10.492644148135565
22.9137695991862
32.710493124740104
12.16749815960156
14.416834906375252
30.993403248254047
27.072149715900682
21.64148224081909
17.612197773545446
14.760925606950092
9.293698937554216
8.57872148201975
10.25707373803078
18.50780764767799
18.89801888946169
20.386377214830826
6.107436803120882
13.570249486990802
20.838984406553532
26.0712357854517
6.029861487534563
31.59552589908582
12.003104355992742
19.448107313248578
11.698997152857082
5.56201144117844
23.552774361105513
25.853869997544304
18.297431768933976
