Driver Single Idle Times
0.058858599260645406
1.2669342947084772
0.7159281655991379
2.860249864527759
7.134430699605218
3.283390141318989
0.29919389336302515
3.7732735887484523
3.0425407722548243
3.5824747890202957
0.8535753858495241
0.5030745757243835
3.7997667955266934
2.930549354732591
0.08173053732724611
4.407255265937806
0.19098112315344906
5.498905514361809
0.8922799508043227
2.200000398495092
4.833645019013375
1.3398193153521447
1.2364885759926096
4.418757309055081
0.8969791619219905
8.546431790057966
1.688463466942892
2.0014857341372476
1.3385777070765812
0.9339061137629301
2.025890171168612
0.8722659831134365
5.638263374827488
7.238026243575348
4.823709243329688
2.029668091995859
6.046010502282229
1.4829055999123852
3.4071739431567494
2.719316516367769
0.4985070096908544
4.268475952947597
6.352900339308235
4.507314578666978
23.952178364556232
9.468088423489064
6.778428004523107
14.694074783759959
6.147260608674969
0.8963409078546647
2.0175001575433953
2.685064125187182
3.944772724114614
6.698960174791409
0.47721491397646787
1.7081969057926472
3.0539755567355087
1.5097925686950475
7.854154625348656
8.273434472102053
3.974916282343088
11.344355100489679
14.012750036129887
1.7381828293695207
4.267657247981788
3.4929547771049556
0.792960025116372
3.0700718002694884
7.146982998034446
5.251900082538896
4.910657406455698
4.6298296807107135
10.105990922892943
1.210321850700666
3.753820533857379
22.092586221647025
3.2754953374258093
3.935531788246408
0.7375883426656173
0.9742240294724525
3.426318146456424
0.2969732761234809
5.098643707804854
2.310096963929709
4.9287291432747224
0.4658337721018597
27.069451471215416
0.07320251230862596
1.1048788606985909
3.513371320464671
2.277497454847321
8.03403530955643
6.650936983401266
8.354712594408397
1.5596212369077875
0.13278979329675167
3.02773076532867
4.178770778547346
1.5298380408289631
2.7435210088790427
2.9234191406258105
5.620134845880671
4.193037404902725
0.19716022981742753
7.31255352567598
3.2123154980073423
0.2908912555292318
3.059395483549679
0.10742542355671958
3.2335535724500915
0.4877140067887922
13.739619811698844
3.054245435560688
5.663108346869194
16.23898064910702
11.822525774415226
25.135956539556787
0.8543763511373754
12.276869767519656
