Driver Total Earnings
154.6999373501988
170.361084856858
157.80927204740735
178.97653503152173
141.8612196415301
136.43985326553857
229.51335411295875
148.32164090979495
184.96638091316453
140.6285427801236
180.86541704123493
171.51558960671468
175.21428480541198
194.3220292461021
204.64699730589348
157.598960945887
109.07419544820094
220.3375241194206
132.1931388955884
170.82303117891826
174.42249456996055
203.96122431928856
222.21325076455912
133.69418302490564
179.5105940810026
194.98125094126567
161.15821356884032
215.83029498576414
160.62161769459624
185.36624051491745
116.72549035616447
142.41865532065657
210.26744604349037
145.99968097002088
174.9552355745989
177.11546505660687
143.89912806660817
220.90796938656035
196.47716582605528
241.77464141974613
168.89516529754087
236.1633390385228
175.08762063490605
137.51778862541858
176.75357167821238
199.18928945509407
159.87931619762313
186.9991718884491
227.11196949468427
137.79992676248452
137.95976277236915
158.74313159885386
219.0411736226273
136.77234337384456
185.93022944384526
185.72223863274982
148.94916871739315
153.9847897567391
147.43026446064945
184.8883337106846
248.4252757348848
168.3570524325562
127.2628429526488
142.59246247576812
176.73608997418867
211.38817214301278
187.83555765707962
184.5256702487582
164.24319331329946
175.52803496474425
157.6303582406486
211.6131680306546
207.29062024798233
149.81782674692374
181.64088539966482
132.10374731491902
195.71526527148805
144.7560578430688
160.0720066125438
150.51251173189794
145.8157205711864
143.87307451161783
220.59667679962809
236.28015458101842
151.49835169153175
161.3215308972671
218.42682226042533
173.76898597421138
182.7317810349017
135.49019985437724
168.34254788765463
175.20049111575793
195.5031732302343
212.41955187202632
189.69033283872997
183.7505924162943
182.5390623054102
208.591501032775
149.49906022807104
175.76668762563477
209.74182884250007
209.24544722919012
135.37768231901438
204.2444686890582
147.33523301373194
207.87869636736488
162.3586469810355
136.05694735086655
145.6658850781325
147.34161631846058
169.98129619751222
133.01488942240633
224.4803925334321
166.77571659970423
178.30735830491923
182.1265291577316
224.43979301631433
163.0839742096481
110.33663408486161
209.7968921512956
188.08411408713079
200.9619569401082
195.7457207658182
200.59076500490232
225.02666757722614
125.62539080793226
185.4028005145314
224.61085021427533
206.82342296001923
200.82007642735874
159.28165607750924
187.98890376339534
151.79982470681244
162.93117190205763
179.3952092244259
176.8280233690918
160.87854905500868
206.1455306099698
198.05614794990194
193.00744511179408
203.9747801942423
156.63474693436407
186.18121357127382
223.4698843946691
198.12969062633974
175.91992772926244
158.4326478137099
228.352858441595
219.38287184641337
154.26243822369037
201.14172200052425
116.33424230362067
217.57604815815301
167.98996683998868
178.31733822040854
187.3708296961907
217.52410941301605
153.67932317304258
200.64429172957253
202.9184880361368
183.89228219601367
219.52078862942102
156.4961841788469
196.70473880673308
191.48067731528403
170.5094851254976
207.88759515521787
185.48256501236804
118.93993525560815
159.60891317564682
183.1489331975556
193.28705426225847
219.7858499793856
195.74151258510258
209.21738842976117
166.95140686091526
172.65300680164387
196.63506315941459
145.16719289988194
213.3392386418754
215.267436910032
222.2397379395254
161.2428876117296
216.36642897435817
172.50055263339883
226.54197804444777
119.72321015864672
224.32052643622876
179.7932678885941
191.1239147773804
187.24273814001964
153.0894749002037
161.666570484777
160.55785081639473
167.96472975957062
156.15916323640226
147.17953530610365
137.71220315831033
175.71899646358878
151.9720641541956
179.52033618834096
198.52737849771728
179.42055573963177
116.34232846232715
184.07752531632042
167.4031292044202
194.19660476975966
161.6562404383012
176.27408451066535
154.2373045517963
192.35422597286362
158.61559541457262
166.55931326243083
140.43529418194018
147.41157967809076
191.86208600058475
142.13249994085743
203.16543905392675
168.0856140564761
140.5883927499986
181.2982534941483
116.85964127141177
154.15455244130698
192.27379761647637
208.53023519289667
143.31084014280395
178.44952121771013
179.45216372623503
226.7113464860327
135.52218144518858
158.6961129406716
220.28743630457402
180.63696838945222
149.15362521361754
176.64012786838364
219.72361996898024
164.67522524402696
200.1551053547842
170.9212564818362
152.1703330028344
108.93765653789028
186.90103328323374
209.10419896028054
112.38254816230167
159.95486853681092
155.27081877795064
212.92571803994184
137.4000994091341
182.57245067856698
238.5019054488361
151.6907711078605
181.50058219898347
198.5909061267403
187.55799263285883
165.30160601461554
157.98912479472062
180.14295449880424
216.82159480562558
211.58938013272217
172.5408329690329
166.7213485882151
149.7416474068822
167.62151364915016
226.18783469784867
168.08454411967375
164.31763975821212
175.69348585418916
219.87174974595138
227.15678601350893
149.36970293085128
162.65241609131817
139.81409392252218
258.2565017671623
202.455591357058
224.3179740295775
203.2583264615145
182.69692314938203
147.0716236700691
179.53581620593755
145.1077311270561
190.2159607149816
165.27405832102798
194.68916813607575
139.3444162797738
153.16254679056124
151.19966763290734
140.22271550968625
197.6726545372397
182.2756348555399
208.45572236711547
217.8568907308558
172.74548423388035
211.1899790518114
184.3608584509094
165.01105494970687
223.85613495344654
203.0681393642081
141.44706865475126
193.87435395644013
173.6808584504144
216.2060469220601
205.97625833454526
198.92955264538114
156.40404680998753
236.79728000571941
206.87205181421223
121.06052162828536
176.9720221802247
199.7511388190129
165.740429338458
149.249233077545
165.62500015096072
148.8878960339996
190.08503366276682
188.1907230749397
150.40996277443838
139.07388506793063
139.88950919767092
197.1957531076422
199.4027859047973
202.7167368654273
198.23590109500586
186.1004152226879
240.35262246675794
145.0373505191697
157.3595805133961
207.7788975499472
238.9605954376008
186.35327674848543
165.47531506145063
168.77899636850157
211.3049835167823
176.5198824003265
218.61552573044392
207.13727893613543
213.06092166524053
106.49133381119924
190.7601728764023
162.79819146918268
125.23641155286765
159.226243077145
116.7866577382815
166.6285579497634
163.12592094973934
93.34628358897015
213.23205142189562
96.16428587401684
136.05015539786234
132.22628521590124
209.16826745403145
114.36393766091493
185.87577382296107
161.93454720452615
166.22494457860452
149.6427512219553
136.00525570905253
165.0327083568159
106.72257871280372
212.68650496355514
164.40632949640172
223.1429461718402
218.9374251724035
139.08972351716665
114.09632788287777
192.44008142195332
166.3517820199516
164.94577036744286
183.85771945872503
166.91436583713806
193.82750840956166
205.94897969916076
138.128450494833
144.68366145031894
136.08166249308292
220.12878892586164
138.53661590707668
161.1068071505303
237.0778982408798
167.5147526729725
151.84658095444365
171.27347598149063
164.36485232899813
221.78526160110647
174.09982124176673
136.83756491756813
202.04526828021233
212.20058881513418
153.58043590314696
151.7180693921394
219.2558477173664
228.46730578568813
259.2870551374159
173.33591499895059
186.53181532336748
193.74384016071875
133.23048084846482
228.1577739493382
195.2243483961001
134.08811098291687
260.85759811396446
149.03244654676823
194.5156451126135
222.7076802412664
184.22530232745493
218.75840526690854
160.970699478882
186.19231268761214
198.99658919909905
188.03033148526944
178.3533477138772
171.7792518237615
160.373298469852
148.50260532384024
197.2798287918199
129.09907166404648
151.75484110232523
153.27366098075322
230.4655813603369
157.87581157446974
199.59331823954122
197.44594637375764
183.63898208120423
142.6507768795848
156.61599450403787
171.34900310910226
168.96591621139984
143.00974573377647
154.56538077681682
155.87986081435696
155.71788643056203
134.35334723363306
150.08241542241512
175.68741053166238
156.8248932419678
177.29974631259583
199.9535079078026
96.7613308885982
169.55607342585185
200.92309889546894
186.05773250891994
178.91476768554975
132.9263101861964
135.37675666222688
178.22488735598108
111.28625709265016
223.39872667375653
164.7093495353341
158.35500771168944
163.90583826352722
133.8189798209865
205.89226014325902
158.61857497510263
195.67092398624453
138.59723199163528
211.9978497611017
122.63788342698203
159.19970552520843
215.93281839563446
190.829365941512
172.55920657858508
162.58776513859883
230.1804549191103
161.76214562529557
157.48804301652243
169.18415937684995
158.32819907617167
224.45712810925215
168.17897770342145
220.4162953964787
174.4871101532157
207.84122469721962
195.84517343330873
177.25822629554193
192.25043332540923
150.61215041700368
141.81076587250436
148.88120943964904
180.14363379819304
160.92019317152128
199.3524737942433
156.6630713357941
148.44758843814665
151.0000138309041
118.69094047327144
169.15600588159748
151.86771743464686
139.3608598942418
134.13805361414205
169.17122914171293
182.69960432657865
164.90008916777708
149.96545563289465
192.61006615161136
140.60651586622433
230.68028766891138
106.03446900397182
144.98187460696244
234.41149281328714
232.4113060877791
157.09722705162707
187.24460673670373
178.55543852851756
162.63752809101112
181.5730837656555
143.22770853706797
199.36877520970745
216.67640564188054
259.0964030719058
150.37265666349353
205.43890151600814
244.3603127264786
205.93774484909585
152.97722677825215
221.59320559485394
147.90334102559274
191.3635849325368
183.65401128476702
149.4562769822493
167.63384828474247
150.59098227241287
226.53789950587108
207.0200437523428
163.19660613943643
137.58711949806184
222.43978309218292
172.26177133226327
176.46145764748286
127.66836444493472
186.7500523112675
143.04281370197714
140.75095217245826
147.6341336656149
201.66142835883306
136.96908060746006
217.93273039515734
169.4635864917394
196.4255759096107
158.44123239287987
161.55043916013923
165.4745597480709
158.97163645458323
182.55270987805656
176.81482101236753
173.37769757693349
223.67323270892538
216.97370527427955
154.19069219404906
214.80192312008836
209.07295505400322
251.30312509236194
186.51956332620074
134.05947612974933
133.60537417643948
168.62245888389737
162.073116960815
166.47978350919354
168.89566818997315
160.57819583198142
147.24146488782043
180.31012682472752
144.23502231773983
182.26705264185549
99.17324072925396
166.38629831891018
187.40765299868212
167.9276177928534
158.2988310605008
162.30895590247536
164.47241026587196
174.89327111846808
191.3371258250624
192.64764682645267
181.08214979849106
131.95234625134694
123.92875783918056
166.27903194933197
134.91532587034501
178.69350769907717
173.91874248523035
184.6018769498335
176.38376841644134
127.9090355621662
150.69320200459717
161.42723169398067
146.0058694026465
128.9178083679647
218.68410211309907
187.52335872425715
184.32736823337586
163.855297880735
145.53397069420382
207.57374027799136
197.2215682926065
237.0324886016686
144.33199471895128
187.37703152195917
191.72960579969484
253.91710324500846
151.55381837450477
193.95968153196586
176.29716448930006
265.0926866270637
201.96444413466213
144.57375303400266
163.10790709022316
194.68687173243245
193.73308339645118
201.5688497320513
248.53059868796095
158.01731108462667
215.41065049403906
132.17734998912624
161.85743977136454
137.52487101957627
165.70778977522968
230.21234609259767
139.16022105302136
128.72568787592948
194.49536341792458
144.26006426423552
188.67554862730566
153.65321776875712
147.94343738693357
189.64289668971708
227.15040648535646
196.32939211090834
109.99768209488482
167.8006650970155
189.02939791532972
234.63909262926742
173.73431315182884
168.53872520290966
183.3556692956939
161.716674097465
155.4565230033982
220.4432784188652
194.3359535553398
122.68287012279866
182.09794365990587
196.4164984775843
157.3815093751043
220.06961825335327
226.31258681302086
226.60683946062386
176.2433754966251
176.13128072419323
194.09102541509233
201.48887773716254
149.7215412743579
188.34153718761212
155.33751626782592
187.78463679384453
147.86404116224088
185.11237084158304
135.9218881443839
186.33284343837585
169.22207296826187
167.326447143737
153.00944210508936
189.0296019723917
165.2287694644548
203.6240643421856
179.37878287576208
188.38250402509277
179.43778873193506
143.06130610784913
209.12367273192967
152.28439328573555
203.3273172820263
209.17796145162146
154.5559082870187
193.31024232651095
174.00212385854076
217.66026934220588
106.84092760119259
143.58134978144682
125.36258801037073
133.5859711241703
251.70060397679384
152.1367650447393
182.1159140031443
211.71281531308193
177.8858451311056
171.82186336925798
181.88913551485786
200.8044791432587
251.64708252398316
85.08762464294747
162.9783064842578
192.32173197538606
161.40010784833652
124.82838464496575
131.0232670236337
229.24385797020201
169.52163928468718
171.01784399861725
161.17289151046288
179.1379855376959
141.01461521528947
158.31237534789997
108.61519916761767
86.46335983133582
79.02276987553158
203.4525298015941
155.6636888827402
137.79051638311293
117.30219691340213
174.6632027179691
134.70077483994652
139.94306141221236
137.2500024901352
174.52149097159568
115.84350545735785
189.9783004780301
68.72575354139956
135.76521244298698
156.67629002013587
104.62517521103055
129.6254767823064
80.00307861298616
108.99947121246976
206.0481902321108
148.08396529534568
176.92488803688408
183.0438304717951
101.87547349231548
161.7671738050531
130.00567974099988
180.20788518268074
162.78364346637582
211.37969416150142
173.69428210592494
154.70366770486015
178.331864021471
201.01350840951523
155.8387546157001
183.16747599984157
160.1361680470934
149.00021204126352
226.21296323700008
195.6585838216452
212.66219568068195
134.59937697035542
212.30821231805243
170.10072933884285
181.538453423324
159.67936626817402
190.41274957529373
173.37279000906906
211.4837466395737
212.23427867943758
189.0416116675048
178.3147844143111
170.0887810693168
176.76836290611777
113.29979359060158
106.61833386269046
141.79624785431903
178.94098366313492
114.51887308295895
123.19756529186279
190.01113763863478
176.5328300647089
155.09827919677585
186.1958946515203
154.18804830007502
195.9131709066734
127.4677030823254
166.26253647181633
99.48055270475321
129.3635680059361
174.70114532128946
167.59412704624157
202.61073146115663
167.47567946124212
177.07857634616883
165.08414217302078
132.29389633540697
195.46644336963135
177.61076089677422
185.49820489789707
178.79503368880884
206.60154657050367
190.708718799172
199.81940866247388
193.2253755884995
163.52575350803693
208.47471869731044
178.81867119095668
210.21689936051297
149.7233810623299
163.45400967235824
153.63784070854172
