Rider Wait Time Dropoffs
32.57889849342584
44.789732438440126
45.55727740171401
75.43939933258903
53.88185775466443
57.069286924779675
22.01225518774271
52.33580039041327
29.3299977980179
55.8677631312668
72.80969749750716
64.4347220489158
63.928715676277875
46.97398438075504
26.84237365152589
45.18089510359309
37.509548564475296
66.59164210744387
68.14702567053789
41.6264940902538
56.99948472660239
49.20933392060104
23.580017860387102
74.85652959736285
33.06148674193301
56.57045030908523
67.93324646559273
21.2102290041002
97.5784282803186
31.627794186191693
16.38540912247356
40.405127075274976
62.15511495661835
38.141359897012364
84.68651602909182
95.99045334898273
24.73707222165217
46.98950646719169
43.69912070277019
43.25766076893058
62.09146449582198
74.71865969734779
52.64529905290158
72.57980177619336
38.187449315298636
105.27703844798867
91.66010667945153
49.996153005278586
54.17992733560504
77.26258318022877
59.90853447510318
64.02898358827161
154.54450458031354
46.95783493975472
53.91035959043455
40.38037141258462
32.257384982097676
50.73079514574732
62.6661330919913
57.45495641755912
59.06170821021669
105.20367751185313
103.53871657278847
48.579888966798364
42.20815261760697
58.128029031636515
78.77361380608465
74.40647763468593
45.36592410717731
63.1376884199351
61.392137784611805
108.45835023224129
63.974416451368086
69.41914382008235
83.27087112230691
57.98528242551703
49.02722671698706
62.41014053301893
61.53310800639605
88.59493553845789
73.45259779461986
61.52851435162262
48.06318855438235
101.17313729738834
34.212175784903025
80.73613395689722
62.76093766689951
49.11645550208357
54.48941996369666
28.926213407764465
75.62098523597496
60.78776060265449
49.36541972375403
11.160775767696862
90.00476974161575
82.63809628711329
37.48536919010934
35.17346277318802
43.13265798507467
17.466779727183393
87.76295225438366
34.28524629601844
28.333834476597815
59.52153679156123
26.84970397013535
91.72205949650453
83.58347749434881
77.08036481517951
49.00255557412504
18.95625322244973
49.814925127912204
46.26966668191034
92.89105868238971
47.639137962887105
68.98298973341895
70.49049924447729
53.907688750613374
61.30953284182556
81.91847452215654
24.150051966824435
58.86198684666539
51.19156175395875
111.607701282454
23.850234561446428
50.149755746258165
72.16455820043842
72.49097784632653
115.44954420324763
39.9992165090772
44.088388923432944
82.96166437894846
19.881360274021517
58.25449903599758
34.116392953793365
143.78030410153383
81.6271180476931
37.2121444556559
35.54169092439736
