Rider Direct Time To Dropoffs
18.41072377854407
16.291057495226
37.357560236188704
61.92717968631281
30.93952388813291
27.983399352252587
4.594972485989058
40.03285429796913
12.530388480666145
21.216583876095505
44.914310865842545
32.53187954364046
34.34446803153329
8.663502554900326
7.577756994919872
13.395270742543469
23.25808863914867
32.96920714120615
54.27745363164179
14.067711365669544
24.996173157926957
27.101139097926037
7.554321010521738
33.57772916862611
21.561433002156733
35.30643994238295
54.60266369240028
4.108146663357659
54.40531080726439
10.332128755508057
14.125151994253027
32.78528602634652
21.64868446713375
27.33348726934452
44.440038843753584
58.438016631763006
6.918048754613009
38.634225689379996
32.82790824172654
9.939547693519588
30.60715650306847
51.73720176750027
40.32966772625576
24.09360593294709
17.820435339501877
64.54226900425843
42.17782285879742
22.05159434882528
20.72507766405704
39.688569881211976
30.5795655184737
49.56203056797855
80.42687216765015
29.334932572218612
32.815734619879706
14.078745309674835
12.6342467323132
30.69957942801214
37.067619440991315
23.4613275228649
24.726638186211456
67.82102566663615
56.613252933715955
43.73428436671156
27.309912874488973
15.493891073732243
54.94473530328658
27.24920006939946
22.19964834908137
33.21642525486391
43.78436353369468
43.876988251845866
34.35561539708115
44.55484307761664
50.372299534653486
48.16507420428173
21.14938367489023
37.47871318987117
17.63107520305157
44.21169555761522
34.27624740863593
40.70475983062457
14.037552479803022
56.05402661280502
23.621387444726146
46.62412925916517
49.031357910609
21.03388905449314
27.379046342519256
18.650838467279897
30.438328741660165
18.269710092775988
46.15464368910756
9.635607622292724
48.249000311779305
44.506381220012166
26.713656790548022
29.214901200843634
36.83699795775818
6.942603046337913
50.60856816990015
26.185981201859917
19.080519698064123
43.68696204828971
21.457400538630562
29.380472263671223
52.8391975363225
33.74794533622519
37.333301675154864
11.044308572096247
42.57066091984745
34.728877314725025
29.584752766386146
37.07813168159128
51.20243085220447
43.352292732657226
35.41265160802742
51.267465934592884
18.449287342388768
10.093191563908677
26.684073562347322
16.717970371359677
49.02929402707801
19.32575554798272
35.77659979799441
30.643212820747586
48.56464865390227
59.79410768745131
30.55005882038366
21.206396219006617
52.166343019779724
11.64342824360632
18.24268404664839
20.395653789578503
63.26323848229978
63.76367355874594
17.575696507336854
27.690516315632834
52.44215111231468
48.42256756725163
36.04591786190878
32.60717222765549
47.57674884478013
18.815615339148316
44.80829059933584
32.09594977417318
47.38762320010217
40.20006752759273
15.865645175008865
21.256405913111003
29.55667176394154
29.40540222865951
37.488490511283025
14.782252453384688
51.6621124369226
48.61328242699977
45.48623582172881
40.06179129750146
51.30447076687869
46.3501836610074
41.94170284816751
49.20402903531586
4.489271939148811
54.996365628334715
10.763687469276926
44.62380838215
48.31552858397298
41.25306039837262
44.04045229255746
29.788772728597753
42.855798407162084
42.462626177188135
48.019159870712336
30.304641566902976
9.055953327200196
41.75494131244688
15.2174990017698
18.97091123352522
34.19581799158981
38.99824253632623
13.71057341552784
44.33987306646462
10.035480412377385
24.041236122512533
40.39729285592136
12.328311265132296
14.121637225493835
50.317481353946214
34.29192537930421
30.46911289998836
