Driver Single Trip Times
30.628933270422586
69.66070490625341
43.492993985603086
45.25970546517643
44.20485525096659
34.280143164172564
51.04721432489651
71.12936124491873
15.541313180570825
57.416334137004725
58.937421929844916
46.23646381004346
29.19830321559605
35.80250735426333
43.38664014885309
60.45624351845408
26.84237365152589
56.41948193198607
92.9705240617083
74.85652959736285
36.67077242663245
66.43810863311877
56.53498741517095
56.01494435793582
48.35210421423473
41.6264940902538
93.05727041732032
33.061486741932995
84.68651602909182
154.5445045803136
19.39576011844408
20.17402245357345
25.8103264147385
47.09124416736799
96.22286959540108
40.40512707527494
38.141359897012386
16.385409122473554
91.66010667945153
74.5419430051139
70.74821204657843
45.18835741367657
57.54426001679004
43.69912070277015
48.93009520972372
33.08663385436759
22.021866412549183
102.55852136405736
103.53871657278847
77.26258318022877
46.73263371986184
38.18744931529859
63.230976645923725
59.772983392021814
45.62664686012305
62.666133091991256
53.910359590434524
57.45495641755911
108.45835023224123
57.88590824510074
43.08157808051313
45.95335917216794
39.52919469133174
75.97971390355703
32.25738498209767
48.57988896679834
74.40647763468591
41.07141279578859
57.265721168051826
60.38653982637028
82.16246843007556
73.46724927490206
69.1566650939839
55.50064324720347
61.91131554586693
87.83152709229977
45.36592410717732
73.45259779461986
62.41014053301889
61.533108006396034
80.73613395689722
57.84045980788241
61.52851435162266
90.00476974161577
49.02722671698704
79.18911090965693
58.07235198615455
42.11290406790929
57.4619340390088
59.79753231569514
53.35098255277001
77.40804856970254
40.99307963882747
31.235632808910964
48.391662718114915
81.10438543739951
80.3814478033621
28.926213407764465
43.13265798507468
37.485369190109346
59.52153679156124
143.78030410153377
33.677498315622955
77.04158893330165
90.30328067553643
106.47569100226384
112.68031684306514
34.28524629601844
11.160775767696869
81.91847452215653
17.466779727183376
28.333834476597843
68.98298973341899
70.49049924447735
49.00255557412509
26.84970397013536
49.81492512791224
61.30953284182552
46.269666681910344
47.63913796288717
82.96166437894848
53.907688750613346
58.07936331000729
67.81469840234371
70.6593795428488
51.19156175395877
78.79822085016579
49.34691553115914
13.64394207078572
85.01684032922063
52.19350834955513
44.08838892343299
24.150051966824364
68.87875414511214
39.99921650907717
66.86549228964543
23.8502345614465
59.302188796854715
34.11639295379334
60.47109849773837
73.63820727356588
19.88136027402154
37.212144455655896
93.59958412689502
35.54169092439733
37.61878578857487
100.98345566560073
49.467936390075096
62.606665358262816
64.40511852638272
57.535901522991956
94.29204895337284
55.56220136673113
61.771453450455
81.16342783498595
25.242188225828706
52.50070177019883
89.74524454772985
56.36966838425464
53.04982789969428
55.62004914558303
58.66899895388248
84.36780579908658
59.357293670401596
68.04748426750845
27.275811347175882
52.78819701076392
51.362747393880284
60.391814506086945
58.29429649326187
65.24926916223434
54.81075763935846
50.74170119601638
52.37179201010257
65.32583659518377
76.34142596939259
50.32105695699144
57.21102091555318
29.868675648887766
53.57122225241882
60.52143405163179
52.59812374184394
44.41577445155127
94.5649132354375
76.40801112348757
53.731134900847046
37.55753184923512
43.308639083700946
62.82094315906661
44.70217080705939
49.32071736085959
22.576683523668923
55.54427511846909
50.12668519114111
107.59695230636477
79.18342279181775
53.721865712649446
34.90596255863706
86.73187893924289
41.593117686357104
