Driver Total Profit
133.51321075040326
146.3780920872621
134.7345727238634
150.8478692465244
119.37988734197725
112.79635035663789
194.5418955608244
124.79800004478298
153.80844389806867
119.07438406118219
150.58055135746702
142.92028339808925
151.31382056996256
165.9518308885403
176.55038362983728
136.15081531196518
89.8709683077591
188.64123825338217
111.31259045737397
145.18854058871312
147.1774304003455
173.75801350599534
192.34999424647913
107.55633161330188
153.9047421880851
163.82051733607383
136.58588832376898
184.6117924506974
131.43855459429818
157.99398586424888
95.57989636449548
116.08946649953575
178.66845351275828
121.20735938837427
143.68063635684305
148.171108472315
121.90595605211422
188.34193856472888
162.5485383549857
209.37686410905172
140.3771082763829
203.27438099891
147.96950887657306
112.59261886275436
149.10028123820814
170.53157750149663
136.50484567767526
160.17816775566203
193.73796981115026
115.36912646196357
118.91040448256044
129.40697331100995
187.51623484489974
119.1319633130842
164.21858862258944
159.03030358022278
127.04583159477781
131.24730862917602
125.51914786813208
159.79679279672666
216.7753660054853
142.37202574944956
102.49704567947965
123.85785549188414
147.04537754835414
179.04862510820098
163.99235517175933
158.24412010157852
138.74956414342313
148.16750007572261
135.8408927671321
176.86549128212823
175.380262000354
128.13944755189033
153.61310435903965
110.01453273921838
167.52679328672647
123.14541136279516
133.0571076034938
121.55600695588089
121.62177262923197
118.94132447841353
191.39258126041122
202.11817809376907
126.15719413623124
132.81462268372687
185.62428612735454
145.57514087179024
157.50003892613478
113.6239573377454
144.74907733160362
148.4778757560743
166.5596870347448
184.31398638213614
161.64085923618163
161.31369760130394
156.76684683464467
182.23515934291274
124.20796984861289
150.9248951552805
182.2114063662094
178.5158289456512
110.35826231100137
173.49875861341854
122.83348255566754
177.7143879908767
140.66009546564194
113.2048846934754
122.50964367552444
125.88275551310039
141.19328661562884
106.81784123949495
192.66279788339907
140.04565382303255
146.6314947039117
155.62309358255573
193.26127437083684
135.18860429481708
89.26802493813244
179.86650310794275
162.50011189025724
169.8351552369795
167.70357676541363
171.87662246382246
195.2586952184783
103.33363291442366
158.22815350069536
192.89427440541473
175.27528500852927
166.44782797982464
132.14539427866717
159.55379985644834
128.65585787079402
137.84705229918995
154.29210367152362
152.59053246947582
139.2496798003643
174.67506012147808
167.05685204730796
168.05753710228063
172.1129307093916
129.43384208187143
155.516750259179
188.43607553024276
171.81973405296952
150.23382863425988
131.95436729563
197.21690800323603
189.70726178279426
128.40621010402725
168.2229370578344
94.87394276178037
185.86191189141914
138.98344778754642
151.77852529112005
161.21764510917677
184.59113155897305
130.2688842809831
175.59697806933997
174.634116819649
158.18910340846386
187.98010336389967
130.20796911641324
168.99891377748978
160.5761887648793
144.92634638331208
177.60367690578525
158.08375863493092
100.85263242399134
131.74735044956583
160.7292323963567
166.87714734145496
189.3102689726746
171.34418479860878
178.45832630925833
139.67761216697428
149.82313588667063
168.0905766446744
122.59032203972643
184.1839584173639
182.30085879733463
192.88919955922938
136.83394672197952
183.87298039894728
143.06054530633375
197.7553953764258
97.91451794491627
193.95320007092948
151.54002106102297
163.61832054244513
159.50816579379392
129.36152177823254
133.9657412080108
140.10422242131196
139.67267620339132
132.22409611947387
126.15449592372691
111.39598572096384
149.48544847634986
127.1712583437191
158.40548534964915
169.27314991288353
149.50820326505024
95.264698526953
157.02077704217146
135.49528054344646
162.0449631887516
137.58195099271842
151.65117558497235
130.82240869809982
164.45650826126354
137.2027321773686
141.0127252718141
113.25720328613352
124.67492432209329
157.72874950880401
121.10755249450206
175.42553294968317
139.08731608672466
116.38048616596139
154.33123083923172
94.6090487568645
129.71930782941595
158.38438340825647
176.68079826421004
116.31845950271142
148.71422509774845
145.55928445541517
192.94675187563797
116.08172848430549
136.8671760982279
191.8020234399745
152.87883067967496
128.22949880271335
142.49659283397892
186.6576172237644
137.0017772973643
170.44559557556607
144.8169159134242
130.40961920750996
88.9267828926591
160.03346860076903
180.6195712169788
91.19198480327337
135.72952346071565
131.17292868173843
180.26366005327085
116.68984132839681
159.56203464090214
208.04990900773632
125.3806433562023
153.90197131058173
170.41973590014447
161.9016848884352
138.80081567997868
133.99400449649724
154.82364393861076
184.81864880173435
180.67898990581375
147.92870636357037
142.87098421671263
124.14674200515859
142.8611553387516
195.05669416161015
144.63272336559268
134.35953252192775
152.03221370121517
190.47229320258927
194.836528990241
124.57777010797439
137.1146298465501
119.59354019034578
223.48051116756176
173.64840017279803
189.878881370682
174.0021516974605
158.51382219325262
124.62097475800897
151.41766856970196
121.59120047776753
158.55169758041848
133.96641948045198
168.69446322469193
117.76278515277421
127.01539395126329
125.02069479796918
118.0257219758925
164.94604577993505
158.54410152954688
176.22620124549508
184.09963890668072
145.21802721302203
182.1193416609873
151.53507886227885
140.87176633802056
190.27077098426008
172.63150916756655
119.95754756869006
165.74476281004578
150.52558423589352
185.76501518461762
174.8315124635583
167.14320335883784
131.56489472045655
202.4512495896313
176.25747523117371
99.93793598558344
151.78703532915392
169.245187206492
140.47738313677993
124.01493151808882
137.31417247131046
122.8818400580295
157.454457309024
160.89813265486865
127.20151378943311
117.5461361894622
119.60549527680806
169.1603555619887
170.65758345721682
172.35393368597033
165.81554803278004
156.2232489481963
209.49928601431841
120.18348003968602
135.59906347563512
173.4823836629561
204.01180316407243
160.149732978917
140.54626322264278
139.3531360488145
184.47122695840423
151.59388476479918
188.57314837956176
181.56319605642912
184.85452661303418
88.90187783032573
162.4964865832698
139.28421975807456
108.89509378044406
138.81966646624642
100.28482861344347
142.01258176172036
142.84062500373847
83.0365106263232
185.67887929955083
80.3200738570723
121.11856538328625
114.4648722741758
185.8355234340951
100.2404434721753
162.79145403075995
141.58379137245691
145.85092950248426
131.51186272650492
118.8372822433359
145.83694239315827
92.10879671134626
188.70422583577084
146.7729140086168
195.32091471102146
193.4605958073239
119.89026264801143
97.51361639660422
168.67710776014508
146.47745683689217
140.3156296883344
158.73571873672117
142.39128270914492
166.65733772844135
179.3996390545755
119.84372490724004
122.94044577571024
115.3615584940858
192.75685103256524
115.90847263869694
138.35400766642616
208.66164203183297
140.3814556979929
128.1536037205619
145.48478603594592
141.24645780120431
190.62659360892016
146.9330307795281
115.84723136170761
173.85109801803176
182.9222976633426
129.11328918555606
129.0803105952939
187.87954453386254
197.92863795720987
226.7567776780258
146.61390684104921
158.85442083634655
160.7448470606335
110.52255808785534
193.1972969462397
165.9035891183515
112.20748396854543
226.41979436085848
124.46914840157574
171.5239958913475
188.04977030786364
156.4735382212548
190.25249660292357
133.1009367081562
156.5032602750056
169.05654598413616
163.68743937889084
152.0472670341516
141.625655468246
133.17274195528822
127.00575511349874
169.9701807142689
105.61722657940348
131.14640525363396
129.86476234882088
201.0312442362598
136.8867722404171
168.04996459761787
163.80306367584134
